
Expectation values
  Settings       N_ab   <AB>_sim    <AB>_qm StdErr_sim
      0, 0      18299     -1.000     -1.000      0.007
  0, 11.25      16695     -1.000     -0.981      0.008
   0, 22.5      16168     -0.930     -0.924      0.007
  0, 33.75      15274     -0.855     -0.831      0.007
     0, 45      14721     -0.733     -0.707      0.006
  0, 56.25      14372     -0.598     -0.556      0.005
   0, 67.5      14117     -0.382     -0.383      0.003
  0, 78.75      14015     -0.201     -0.195      0.002
     0, 90      13576     -0.013     -0.000      0.000
 0, 101.25      13933      0.199      0.195      0.002
  0, 112.5      14018      0.401      0.383      0.003
 0, 123.75      14176      0.597      0.556      0.005
    0, 135      14831      0.728      0.707      0.006
 0, 146.25      15207      0.845      0.831      0.007
  0, 157.5      15971      0.929      0.924      0.007
 0, 168.75      16683      1.000      0.981      0.008
    0, 180      18182      1.000      1.000      0.007
 0, 191.25      16816      1.000      0.981      0.008
  0, 202.5      16032      0.933      0.924      0.007
 0, 213.75      15167      0.840      0.831      0.007
    0, 225      14754      0.728      0.707      0.006
 0, 236.25      14293      0.594      0.556      0.005
  0, 247.5      14078      0.402      0.383      0.003
 0, 258.75      13970      0.219      0.195      0.002
    0, 270      13944      0.002      0.000      0.000
 0, 281.25      14051     -0.193     -0.195      0.002
  0, 292.5      14122     -0.396     -0.383      0.003
 0, 303.75      14490     -0.591     -0.556      0.005
    0, 315      14959     -0.719     -0.707      0.006
 0, 326.25      15416     -0.847     -0.831      0.007
  0, 337.5      15875     -0.930     -0.924      0.007
 0, 348.75      16511     -1.000     -0.981      0.008
    0, 360      18007     -1.000     -1.000      0.007
  11.25, 0      16785     -1.000     -0.981      0.008
11.25, 11.25      18236     -1.000     -1.000      0.007
11.25, 22.5      16656     -1.000     -0.981      0.008
11.25, 33.75      16153     -0.928     -0.924      0.007
 11.25, 45      15328     -0.850     -0.831      0.007
11.25, 56.25      14730     -0.725     -0.707      0.006
11.25, 67.5      14218     -0.590     -0.556      0.005
11.25, 78.75      13990     -0.384     -0.383      0.003
 11.25, 90      13699     -0.197     -0.195      0.002
11.25, 101.25      14089      0.012     -0.000      0.000
11.25, 112.5      14377      0.222      0.195      0.002
11.25, 123.75      14305      0.402      0.383      0.003
11.25, 135      14429      0.597      0.556      0.005
11.25, 146.25      14762      0.725      0.707      0.006
11.25, 157.5      15176      0.846      0.831      0.007
11.25, 168.75      16198      0.924      0.924      0.007
11.25, 180      16690      1.000      0.981      0.008
11.25, 191.25      17947      1.000      1.000      0.007
11.25, 202.5      16531      1.000      0.981      0.008
11.25, 213.75      15928      0.930      0.924      0.007
11.25, 225      15101      0.851      0.831      0.007
11.25, 236.25      14761      0.730      0.707      0.006
11.25, 247.5      13922      0.587      0.556      0.005
11.25, 258.75      14009      0.390      0.383      0.003
11.25, 270      13641      0.189      0.195      0.002
11.25, 281.25      14035     -0.026      0.000      0.000
11.25, 292.5      14225     -0.206     -0.195      0.002
11.25, 303.75      14321     -0.420     -0.383      0.004
11.25, 315      14510     -0.609     -0.556      0.005
11.25, 326.25      14894     -0.721     -0.707      0.006
11.25, 337.5      15106     -0.858     -0.831      0.007
11.25, 348.75      15846     -0.929     -0.924      0.007
11.25, 360      16564     -1.000     -0.981      0.008
   22.5, 0      15933     -0.928     -0.924      0.007
22.5, 11.25      16417     -1.000     -0.981      0.008
22.5, 22.5      17804     -1.000     -1.000      0.007
22.5, 33.75      16333     -1.000     -0.981      0.008
  22.5, 45      16012     -0.925     -0.924      0.007
22.5, 56.25      15177     -0.854     -0.831      0.007
22.5, 67.5      14613     -0.734     -0.707      0.006
22.5, 78.75      13952     -0.572     -0.556      0.005
  22.5, 90      13812     -0.361     -0.383      0.003
22.5, 101.25      13854     -0.168     -0.195      0.001
22.5, 112.5      14271      0.029     -0.000      0.000
22.5, 123.75      14312      0.232      0.195      0.002
 22.5, 135      14561      0.411      0.383      0.003
22.5, 146.25      14312      0.590      0.556      0.005
22.5, 157.5      14867      0.729      0.707      0.006
22.5, 168.75      15299      0.852      0.831      0.007
 22.5, 180      16200      0.928      0.924      0.007
22.5, 191.25      16820      1.000      0.981      0.008
22.5, 202.5      18025      1.000      1.000      0.007
22.5, 213.75      16883      1.000      0.981      0.008
 22.5, 225      15759      0.929      0.924      0.007
22.5, 236.25      15295      0.848      0.831      0.007
22.5, 247.5      14500      0.709      0.707      0.006
22.5, 258.75      13887      0.577      0.556      0.005
 22.5, 270      13456      0.389      0.383      0.003
22.5, 281.25      13859      0.180      0.195      0.002
22.5, 292.5      14019     -0.039      0.000      0.000
22.5, 303.75      14434     -0.234     -0.195      0.002
 22.5, 315      14583     -0.405     -0.383      0.003
22.5, 326.25      14242     -0.590     -0.556      0.005
22.5, 337.5      14894     -0.724     -0.707      0.006
22.5, 348.75      15205     -0.853     -0.831      0.007
 22.5, 360      15828     -0.925     -0.924      0.007
  33.75, 0      15028     -0.847     -0.831      0.007
33.75, 11.25      16112     -0.930     -0.924      0.007
33.75, 22.5      16805     -1.000     -0.981      0.008
33.75, 33.75      18021     -1.000     -1.000      0.007
 33.75, 45      16736     -1.000     -0.981      0.008
33.75, 56.25      15837     -0.922     -0.924      0.007
33.75, 67.5      14942     -0.850     -0.831      0.007
33.75, 78.75      14442     -0.726     -0.707      0.006
 33.75, 90      13665     -0.569     -0.556      0.005
33.75, 101.25      13950     -0.348     -0.383      0.003
33.75, 112.5      14198     -0.159     -0.195      0.001
33.75, 123.75      14425      0.048     -0.000      0.000
33.75, 135      14287      0.233      0.195      0.002
33.75, 146.25      14248      0.418      0.383      0.003
33.75, 157.5      14414      0.592      0.556      0.005
33.75, 168.75      14543      0.728      0.707      0.006
33.75, 180      15146      0.856      0.831      0.007
33.75, 191.25      15895      0.928      0.924      0.007
33.75, 202.5      16734      1.000      0.981      0.008
33.75, 213.75      18148      1.000      1.000      0.007
33.75, 225      16710      1.000      0.981      0.008
33.75, 236.25      16085      0.929      0.924      0.007
33.75, 247.5      14938      0.844      0.831      0.007
33.75, 258.75      14340      0.728      0.707      0.006
33.75, 270      13497      0.570      0.556      0.005
33.75, 281.25      14022      0.342      0.383      0.003
33.75, 292.5      14155      0.164      0.195      0.001
33.75, 303.75      14349     -0.050      0.000      0.000
33.75, 315      14419     -0.238     -0.195      0.002
33.75, 326.25      14266     -0.410     -0.383      0.003
33.75, 337.5      14554     -0.595     -0.556      0.005
33.75, 348.75      14909     -0.726     -0.707      0.006
33.75, 360      15277     -0.851     -0.831      0.007
     45, 0      14715     -0.720     -0.707      0.006
 45, 11.25      15249     -0.847     -0.831      0.007
  45, 22.5      16189     -0.931     -0.924      0.007
 45, 33.75      16699     -1.000     -0.981      0.008
    45, 45      18082     -1.000     -1.000      0.007
 45, 56.25      16751     -1.000     -0.981      0.008
  45, 67.5      15806     -0.926     -0.924      0.007
 45, 78.75      14871     -0.846     -0.831      0.007
    45, 90      14054     -0.708     -0.707      0.006
45, 101.25      13854     -0.554     -0.556      0.005
 45, 112.5      14329     -0.347     -0.383      0.003
45, 123.75      14499     -0.136     -0.195      0.001
   45, 135      14418      0.049     -0.000      0.000
45, 146.25      14424      0.224      0.195      0.002
 45, 157.5      14463      0.418      0.383      0.003
45, 168.75      14491      0.589      0.556      0.005
   45, 180      14783      0.724      0.707      0.006
45, 191.25      15083      0.847      0.831      0.007
 45, 202.5      15924      0.928      0.924      0.007
45, 213.75      16886      1.000      0.981      0.008
   45, 225      18162      1.000      1.000      0.007
45, 236.25      16561      1.000      0.981      0.008
 45, 247.5      15672      0.927      0.924      0.007
45, 258.75      14996      0.843      0.831      0.007
   45, 270      14168      0.715      0.707      0.006
45, 281.25      13962      0.544      0.556      0.005
 45, 292.5      14211      0.358      0.383      0.003
45, 303.75      14131      0.137      0.195      0.001
   45, 315      14394     -0.061      0.000      0.001
45, 326.25      14393     -0.227     -0.195      0.002
 45, 337.5      14307     -0.417     -0.383      0.003
45, 348.75      14506     -0.591     -0.556      0.005
   45, 360      14757     -0.724     -0.707      0.006
  56.25, 0      14427     -0.598     -0.556      0.005
56.25, 11.25      14660     -0.724     -0.707      0.006
56.25, 22.5      15134     -0.854     -0.831      0.007
56.25, 33.75      16031     -0.930     -0.924      0.007
